recording,frame,frame_index,gaze_entropy,hand_stall,instruction_aoi_dwell,z_gaze_entropy,z_hand_stall,z_instruction_aoi_dwell,sni,episode_threshold,support_episode,instruction_proxy,split
22_assy_0_1,000527.jpg,527,2.5102688395040085,-35.47421872290031,0.21428571428571427,0.3651341164556117,0.6605670662792374,0.33600116430410826,0.6115662786336754,0.6252829367396262,0,0,train
22_assy_0_1,000528.jpg,528,2.4043473322310227,-34.23013387254905,0.17857142857142858,0.21755446037288642,0.6822105258971125,0.13563472504948385,0.5854369062145577,0.6252829367396262,0,0,train
22_assy_0_1,000529.jpg,529,2.2226985348317254,-34.284109195259546,0.14285714285714285,-0.035535471390820375,0.6812715121979129,-0.06473171420514075,0.5482662598691745,0.6252829367396262,0,0,train
22_assy_0_1,000530.jpg,530,2.152979246434021,-34.93913055251276,0.10714285714285714,-0.13267484250596037,0.6698760448465078,-0.26509815345976523,0.5226597216903244,0.6252829367396262,0,0,train
22_assy_0_1,000531.jpg,531,2.062068442035526,-35.186555666249205,0.07142857142857142,-0.2593401968117291,0.6655715671767645,-0.4654645927143898,0.4950640584894671,0.6252829367396262,0,0,train
22_assy_0_1,000532.jpg,532,1.9407598325400897,-35.53947829732992,0.03571428571428571,-0.42835858911113717,0.659431739405473,-0.6658310319690143,0.4638334506715736,0.6252829367396262,0,0,train
22_assy_0_1,000533.jpg,533,1.7448002503523836,-35.09067572603889,0.0,-0.7013876319366245,0.667239599396207,-0.8661974712236388,0.4255293296741286,0.6252829367396262,0,0,train
22_assy_0_1,000534.jpg,534,1.7089012526292262,-33.31563666331213,0.0,-0.7514054411058612,0.6981201187301015,-0.8661974712236388,0.4239706789614586,0.6252829367396262,0,0,train
22_assy_0_1,000535.jpg,535,1.60900176203257,-33.52448927557362,0.0,-0.8905946656992885,0.6944866904488287,-0.8661974712236388,0.41238809617829375,0.6252829367396262,0,1,train
22_assy_0_1,000536.jpg,536,1.480452136435359,-33.19738862319599,0.0,-1.069701912410816,0.7001772908598191,-0.8661974712236388,0.39845485928716556,0.6252829367396262,0,1,train
22_assy_0_1,000537.jpg,537,1.2804485508971961,-31.97873743462343,0.0,-1.3483654353246546,0.7213782787029703,-0.8661974712236388,0.3780746963881244,0.6252829367396262,0,1,train
22_assy_0_1,000538.jpg,538,1.1730712326384685,-31.553100356367153,0.0,-1.4979734621332943,0.7287831264611508,-0.8661974712236388,0.36699519236597455,0.6252829367396262,0,1,train
22_assy_0_1,000539.jpg,539,1.0374012540422353,-31.785152899270056,0.0,-1.687001444244433,0.7247460868330852,-0.8661974712236388,0.3521768504614608,0.6252829367396262,0,1,train
22_assy_0_1,000540.jpg,540,0.8306021151458061,-30.154673218629693,0.0,-1.9751331616102263,0.7531116931787791,-0.8661974712236388,0.33268347306257723,0.6252829367396262,0,1,train
22_assy_0_1,000541.jpg,541,1.0137576782928113,-31.440621802984417,0.03333333333333333,-1.7199438642259863,0.730739926294642,-0.6791887945859892,0.3644431640603693,0.6252829367396262,0,1,train
22_assy_0_1,000542.jpg,542,0.8995676323871853,-33.06924934419649,0.034482758620689655,-1.8790440142964608,0.7024065417904981,-0.6727402195295186,0.3505871718409007,0.6252829367396262,0,1,train
22_assy_0_1,000543.jpg,543,0.8995676323871853,-34.262018369941146,0.06896551724137931,-1.8790440142964608,0.6816558283364539,-0.4792829678353983,0.3638042421645297,0.6252829367396262,0,1,train
22_assy_0_1,000544.jpg,544,1.0374012540422353,-34.95554497163538,0.10344827586206896,-1.687001444244433,0.6695904816734404,-0.2858257161412781,0.393073226338315,0.6252829367396262,0,1,train
22_assy_0_1,000545.jpg,545,1.1470406291155901,-36.87794972691316,0.13793103448275862,-1.5342417103336474,0.6361462277077098,-0.09236846444715788,0.41820299514411985,0.6252829367396262,0,1,train
22_assy_0_1,000546.jpg,546,1.237513637178695,-36.41670234990535,0.1724137931034483,-1.4081863344380672,0.6441705911386291,0.10108878724696242,0.44497979248844605,0.6252829367396262,0,1,train
22_assy_0_1,000547.jpg,547,1.3130468615293815,-35.99600520646166,0.20689655172413793,-1.3029464491731733,0.6514894983923489,0.29454603894108256,0.4702924556335306,0.6252829367396262,0,1,train
22_assy_0_1,000548.jpg,548,1.3760746067855538,-34.491002781370824,0.2413793103448276,-1.2151303558409383,0.6776721652764127,0.48800329063520287,0.4958788516670554,0.6252829367396262,0,1,train
22_assy_0_1,000549.jpg,549,1.4281526509024578,-33.05703206337141,0.27586206896551724,-1.1425704004729897,0.7026190869590236,0.681460542329323,0.5201149069421026,0.6252829367396262,0,1,train
22_assy_0_1,000550.jpg,550,1.4703342432855295,-31.669796466670117,0.3103448275862069,-1.08379909842881,0.7267529533984436,0.8749177940234433,0.5430491220543338,0.6252829367396262,0,1,train
22_assy_0_1,000551.jpg,551,1.6595365985012456,-31.586702233158057,0.3448275862068966,-0.8201848501835121,0.7281985514916837,1.0683750457175636,0.58065502657162,0.6252829367396262,0,1,train
22_assy_0_1,000552.jpg,552,1.7766621524968393,-30.811089803338987,0.3793103448275862,-0.6569946783082213,0.7416919529258151,1.2618322974116836,0.6103641569916229,0.6252829367396262,0,1,train
22_assy_0_1,000553.jpg,553,1.8032506011982363,-29.883432369170034,0.41379310344827586,-0.6199491885285824,0.7578304954134826,1.455289549105804,0.6297295954841531,0.6252829367396262,1,1,train
22_assy_0_1,000554.jpg,554,1.7365241034834313,-30.18119398867948,0.4482758620689655,-0.7129187264240007,0.7526503088805575,1.648746800799924,0.6371061992040984,0.6252829367396262,1,1,train
22_assy_0_1,000555.jpg,555,1.6458459985690297,-34.22104094663893,0.4642857142857143,-0.8392598622521696,0.6823687163731788,1.73856623908648,0.6288356622997611,0.6252829367396262,1,1,train
22_assy_0_1,000556.jpg,556,1.8314621618894678,-37.150741531039934,0.4642857142857143,-0.5806422287660232,0.6314004433707024,1.73856623908648,0.6448417526345207,0.6252829367396262,1,1,train
22_assy_0_1,000557.jpg,557,1.8314621618894675,-37.35873350126289,0.4642857142857143,-0.5806422287660236,0.6277819877588591,1.73856623908648,0.644565470454428,0.6252829367396262,1,1,train
22_assy_0_1,000558.jpg,558,1.9416823878601936,-37.63006845868968,0.4642857142857143,-0.4270731995772879,0.6230615483191164,1.73856623908648,0.6558493305097718,0.6252829367396262,1,0,train
22_assy_0_1,000559.jpg,559,2.119032466561751,-38.74340188901037,0.4642857142857143,-0.17997264091959114,0.6036927832918977,1.73856623908648,0.6727748205803368,0.6252829367396262,1,0,train
22_assy_0_1,000560.jpg,560,2.146051876320978,-38.23240469438556,0.48148148148148145,-0.14232669627165329,0.6125826489176923,1.8350389690979658,0.6831815284901275,0.6252829367396262,1,0,train
22_assy_0_1,000561.jpg,561,2.319753948020711,-38.867724910630834,0.48148148148148145,0.09969112109414485,0.6015299241450678,1.8350389690979658,0.699605502276265,0.6252829367396262,1,0,train
22_assy_0_1,000562.jpg,562,2.413432652205186,-38.80100422501952,0.48148148148148145,0.23021296978904263,0.6026906701056811,1.8350389690979658,0.7087486278675527,0.6252829367396262,1,0,train
22_assy_0_1,000563.jpg,563,2.5744887835235852,-38.6710952469631,0.48148148148148145,0.4546112915456056,0.6049507086551174,1.8350389690979658,0.7240951985998956,0.6252829367396262,1,0,train
22_assy_0_1,000564.jpg,564,2.653811355748633,-39.40383934729088,0.48148148148148145,0.5651308472992771,0.5922030915281966,1.8350389690979658,0.730558425986297,0.6252829367396262,1,0,train
22_assy_0_1,000565.jpg,565,2.7982607827816004,-43.85952858516214,0.48148148148148145,0.7663911702658949,0.5146870522785919,1.8350389690979658,0.7386001987306392,0.6252829367396262,1,0,train
22_assy_0_1,000566.jpg,566,2.8578770966496303,-46.513839425605845,0.48148148148148145,0.8494541413666427,0.46850976021349605,1.8350389690979658,0.7409670640509459,0.6252829367396262,1,0,train
22_assy_0_1,000567.jpg,567,2.8760335779708552,-47.59592593110622,0.48148148148148145,0.8747514330880775,0.4496846008377249,1.8350389690979658,0.7413809247109545,0.6252829367396262,1,0,train
22_assy_0_1,000568.jpg,568,2.9780664484213544,-50.737924086442526,0.48148148148148145,1.0169130801217607,0.3950229672881655,1.8350389690979658,0.7469337168348024,0.6252829367396262,1,0,train
22_assy_0_1,000569.jpg,569,2.932202470024281,-50.73612253622178,0.5,0.9530111367611805,0.3950543090245762,1.9389326783411043,0.7494471718404374,0.6252829367396262,1,0,train
22_assy_0_1,000570.jpg,570,2.932202470024281,-50.45801714297954,0.5,0.9530111367611805,0.39989253436463407,1.9389326783411043,0.749749884370833,0.6252829367396262,1,0,train
22_assy_0_1,000571.jpg,571,2.8552793931012044,-51.474601453999654,0.46153846153846156,0.8458347801419809,0.3822069227461687,1.7231534360668934,0.7278480419027076,0.6252829367396262,1,0,train
22_assy_0_1,000572.jpg,572,2.8760335779708552,-51.0462433435939,0.4444444444444444,0.8747514330880775,0.3896591085532208,1.6272515506116882,0.7238994447084608,0.6252829367396262,1,0,train
22_assy_0_1,000573.jpg,573,2.9295462978988653,-52.34775082101241,0.4074074074074074,0.9493103116987587,0.367016662162272,1.4194641321254113,0.7133950134152478,0.6252829367396262,1,0,train
22_assy_0_1,000574.jpg,574,2.96360868821531,-54.004694216967366,0.37037037037037035,0.996769189292908,0.3381906641048804,1.211676713639134,0.7003319039944073,0.6252829367396262,1,0,train
22_assy_0_1,000575.jpg,575,3.124664819533709,-54.313938502394535,0.3333333333333333,1.221167511049471,0.3328107125671603,1.0038892951528566,0.7011169834852065,0.6252829367396262,1,0,train
22_assy_0_1,000576.jpg,576,3.278061465832831,-56.10693716665336,0.2962962962962963,1.4348939287327431,0.3016177483783971,0.7961018766665794,0.6993499964647315,0.6252829367396262,1,0,train
22_assy_0_1,000577.jpg,577,3.3484368187917246,-56.61947605641664,0.25925925925925924,1.532947389769761,0.29270106173917804,0.5883144581803021,0.6909692003937008,0.6252829367396262,1,0,train
22_assy_0_1,000578.jpg,578,3.38009433628333,-57.71921890216793,0.2222222222222222,1.5770555757664257,0.2735687333731951,0.38052703969402485,0.6778081518685669,0.6252829367396262,1,0,train
22_assy_0_1,000579.jpg,579,3.38009433628333,-57.04718904931215,0.18518518518518517,1.5770555757664257,0.28526009910133154,0.17273962120774758,0.6633707292859194,0.6252829367396262,1,0,train
22_assy_0_1,000580.jpg,580,3.348436818791724,-57.44642712311005,0.14814814814814814,1.5329473897697603,0.2783145172740766,-0.035047797278529705,0.6438402728738009,0.6252829367396262,1,0,train
22_assy_0_1,000581.jpg,581,3.4225108928657986,-57.38358911396915,0.1111111111111111,1.6361542516993608,0.27940771595174285,-0.24283521576480696,0.6358913918283237,0.6252829367396262,1,0,train
22_assy_0_1,000582.jpg,582,3.348436818791724,-58.24629845374649,0.07407407407407407,1.5329473897697603,0.26439908149070707,-0.45062263425108423,0.6103795568980789,0.6252829367396262,0,0,train
22_assy_0_1,000583.jpg,583,3.3204780224152994,-60.02611504775564,0.037037037037037035,1.4939926046656775,0.23343544700164107,-0.6584100527373615,0.5881540018587172,0.6252829367396262,0,0,train
22_assy_0_1,000584.jpg,584,3.1760285953823324,-60.414275094258,0.0,1.2927322816990603,0.22668259064351215,-0.8661974712236388,0.5542207339296809,0.6252829367396262,0,0,train
22_assy_0_1,000585.jpg,585,3.1369656387302123,-56.23680318891291,0.0,1.2383061518533367,0.2993584571349462,-0.8661974712236388,0.555723161065472,0.6252829367396262,0,0,train
22_assy_0_1,000586.jpg,586,2.9816615121017556,-54.07851188905132,0.0,1.0219220558737931,0.3369064512118583,-0.8661974712236388,0.5409605856831391,0.6252829367396262,0,0,train
22_assy_0_1,000587.jpg,587,2.8913284759238698,-54.083520849365804,0.0,0.8960617017751427,0.33681930986433406,-0.8661974712236388,0.5305189759324576,0.6252829367396262,0,0,train
22_assy_0_1,000588.jpg,588,2.723830049641984,-53.83516860800877,0.0,0.6626873778866941,0.34113991685934897,-0.8661974712236388,0.5114671408250206,0.6252829367396262,0,0,train
22_assy_0_1,000589.jpg,589,2.551170519065675,-53.832497506331805,0.0,0.4221221253909419,0.34118638626315556,-0.8661974712236388,0.49142676036660043,0.6252829367396262,0,0,train
22_assy_0_1,000590.jpg,590,2.508361495561447,-53.92934631066238,0.0,0.3624766281860268,0.3395014986246826,-0.8661974712236388,0.4863184707892937,0.6252829367396262,0,1,train
22_assy_0_1,000591.jpg,591,2.4019419670379873,-53.45868424627763,0.0,0.21420308276242023,0.34768965024577253,-0.8661974712236388,0.47466299255103506,0.6252829367396262,0,1,train
22_assy_0_1,000592.jpg,592,2.2227263610734274,-56.36876168819715,0.0,-0.03549670129316812,0.29706276287447236,-0.8661974712236388,0.44978391527837913,0.6252829367396262,0,1,train
22_assy_0_1,000593.jpg,593,2.1494126225015253,-61.51216915069247,0.0,-0.1376441933666648,0.20758242583687914,-0.8661974712236388,0.43403188433656487,0.6252829367396262,0,1,train
22_assy_0_1,000594.jpg,594,2.1494126225015253,-66.19390146015927,0.03571428571428571,-0.1376441933666648,0.12613389428934393,-0.6658310319690143,0.44379345565233,0.6252829367396262,0,1,train
22_assy_0_1,000595.jpg,595,2.176372890435935,-64.40970101068079,0.03571428571428571,-0.10008065058772767,0.15717379511892057,-0.6658310319690143,0.449445183838702,0.6252829367396262,0,1,train
22_assy_0_1,000596.jpg,596,2.2478014618645066,-62.28176887187137,0.07142857142857142,-0.000559748012755923,0.19419362805306206,-0.4654645927143898,0.4773629264286185,0.6252829367396262,0,1,train
22_assy_0_1,000597.jpg,597,2.176372890435935,-59.66428805521038,0.07142857142857142,-0.10008065058772767,0.23973018477583663,-0.4654645927143898,0.4728754012169182,0.6252829367396262,0,1,train
22_assy_0_1,000598.jpg,598,2.0779840510729537,-59.84542485096789,0.07142857142857142,-0.23716509594163657,0.2365789311268737,-0.4654645927143898,0.46124035667318297,0.6252829367396262,0,1,train
22_assy_0_1,000599.jpg,599,2.0779840510729537,-66.26008499926105,0.07142857142857142,-0.23716509594163657,0.12498249311641499,-0.4654645927143898,0.45201090903441815,0.6252829367396262,0,1,train
22_assy_0_1,000600.jpg,600,2.20689978230284,-71.497334172942,0.07142857142857142,-0.057547756948086726,0.033869583118910786,-0.4654645927143898,0.4593281663092607,0.6252829367396262,0,1,train
22_assy_0_1,000601.jpg,601,2.1783085608561774,-72.16497661846942,0.07407407407407407,-0.09738369524538483,0.02225454552330617,-0.45062263425108423,0.45629914199487576,0.6252829367396262,0,1,train
22_assy_0_1,000602.jpg,602,2.0840306896281087,-73.1141292221337,0.07407407407407407,-0.22874035896988554,0.005742049576740756,-0.45062263425108423,0.444099591449567,0.6252829367396262,0,0,train
22_assy_0_1,000603.jpg,603,1.958229168669878,-71.30990568853682,0.07407407407407407,-0.40401869172482774,0.03713029385927375,-0.45062263425108423,0.43229254944153533,0.6252829367396262,0,0,train
22_assy_0_1,000604.jpg,604,1.7550118241789237,-68.97933488235601,0.07407407407407407,-0.6871599213216294,0.07767545049865464,-0.45062263425108423,0.41256567797803295,0.6252829367396262,0,0,train
22_assy_0_1,000605.jpg,605,1.6348224724072002,-66.50195557641833,0.07407407407407407,-0.8546188600767467,0.1207746482351133,-0.45062263425108423,0.4025569754674423,0.6252829367396262,0,0,train
22_assy_0_1,000606.jpg,606,1.7043494289560508,-64.91948952163071,0.07407407407407407,-0.7577474635102927,0.14830495707520844,-0.45062263425108423,0.4125690680786027,0.6252829367396262,0,0,train
22_assy_0_1,000607.jpg,607,1.7597755969553877,-64.40546947503714,0.07407407407407407,-0.6805225917923686,0.15724741153728558,-0.45062263425108423,0.41954716330139535,0.6252829367396262,0,0,train
22_assy_0_1,000608.jpg,608,1.8026896923348332,-63.36201458657085,0.07407407407407407,-0.6207306987174569,0.17540049308571684,-0.45062263425108423,0.4258873035709633,0.6252829367396262,0,0,train
22_assy_0_1,000609.jpg,609,1.8341243970524437,-63.69373041589116,0.07407407407407407,-0.5769329561180165,0.16962960201307262,-0.45062263425108423,0.4289894573094212,0.6252829367396262,0,0,train
22_assy_0_1,000610.jpg,610,1.8547481494302034,-63.717024034400765,0.07407407407407407,-0.5481980338023735,0.16922436076974062,-0.45062263425108423,0.43130418160029454,0.6252829367396262,0,0,train
22_assy_0_1,000611.jpg,611,1.8547481494302034,-63.571636806779026,0.07407407407407407,-0.5481980338023735,0.17175367586356038,-0.45062263425108423,0.43151099111382013,0.6252829367396262,0,0,train
22_assy_0_1,000612.jpg,612,1.8547481494302034,-63.02003764935708,0.07407407407407407,-0.5481980338023735,0.18134989760482265,-0.45062263425108423,0.4322958430596888,0.6252829367396262,0,0,train
22_assy_0_1,000613.jpg,613,1.8547481494302034,-61.6221981771535,0.07407407407407407,-0.5481980338023735,0.2056682406506107,-0.45062263425108423,0.43428629590774626,0.6252829367396262,0,0,train
22_assy_0_1,000614.jpg,614,1.8649646778654179,-61.37938060385848,0.07407407407407407,-0.5339634199675979,0.20989256051162128,-0.45062263425108423,0.4357985767307791,0.6252829367396262,0,0,train
22_assy_0_1,000615.jpg,615,1.8649646778654179,-62.81237975863284,0.07407407407407407,-0.5339634199675979,0.1849625412046175,-0.45062263425108423,0.43375642876236464,0.6252829367396262,0,0,train
22_assy_0_1,000616.jpg,616,1.8649646778654179,-62.718585774614,0.07407407407407407,-0.5339634199675979,0.18659428385057783,-0.45062263425108423,0.43389002531629833,0.6252829367396262,0,0,train
22_assy_0_1,000617.jpg,617,2.044019005870479,-63.18462096161727,0.07407407407407407,-0.2844883433053366,0.17848662644476165,-0.45062263425108423,0.45374725133767513,0.6252829367396262,0,0,train
22_assy_0_1,000618.jpg,618,2.1436470034961386,-63.70580693056785,0.07407407407407407,-0.14567738786913778,0.1694195057662966,-0.45062263425108423,0.46448652484412206,0.6252829367396262,0,0,train
22_assy_0_1,000619.jpg,619,2.2093669113041883,-63.89840595839844,0.07407407407407407,-0.05411032427832347,0.16606884260203061,-0.45062263425108423,0.47180792328479587,0.6252829367396262,0,0,train
22_assy_0_1,000620.jpg,620,2.2502336908508638,-64.95842874646029,0.07407407407407407,0.002829058723121947,0.14762752776649823,-0.45062263425108423,0.4750070097624014,0.6252829367396262,0,0,train
22_assy_0_1,000621.jpg,621,2.2699399492078816,-65.05957820856358,0.07407407407407407,0.030285643376045723,0.14586782118556504,-0.45062263425108423,0.47714351007425576,0.6252829367396262,0,0,train
22_assy_0_1,000622.jpg,622,2.269939949207882,-62.089695303996486,0.07407407407407407,0.030285643376046344,0.19753514974170533,-0.45062263425108423,0.4814417091753361,0.6252829367396262,0,0,train
22_assy_0_1,000623.jpg,623,2.2632373013477065,-56.96517033184942,0.07142857142857142,0.020946893470430217,0.28668698634203166,-0.4654645927143898,0.4868504734305635,0.6252829367396262,0,0,train
22_assy_0_1,000624.jpg,624,2.179361746147822,-52.3422952747954,0.03571428571428571,-0.09591629993414087,0.3671115728061948,-0.6658310319690143,0.4671610273094123,0.6252829367396262,0,0,train
22_assy_0_1,000625.jpg,625,2.0176001385413644,-49.25112336185036,0.03571428571428571,-0.32129755660776305,0.4208889774991668,-0.6658310319690143,0.45295295479914693,0.6252829367396262,0,0,train
22_assy_0_1,000626.jpg,626,1.976698458979698,-48.659387228366214,0.0,-0.3782855655430933,0.43118346593850887,-0.8661974712236388,0.4326371017093066,0.6252829367396262,0,0,train
22_assy_0_1,000627.jpg,627,1.9002088357626876,-49.28155283051121,0.0,-0.48485799430556253,0.420359593208402,-0.8661974712236388,0.4230581216979365,0.6252829367396262,0,0,train
22_assy_0_1,000628.jpg,628,1.7449047091342313,-45.92504962696518,0.0,-0.7012420902851053,0.4787529909920863,-0.8661974712236388,0.4102588225055405,0.6252829367396262,0,0,train
22_assy_0_1,000629.jpg,629,1.7394098952052532,-39.916280367051485,0.0,-0.7088979740688133,0.5832881075424983,-0.8661974712236388,0.4180940460105649,0.6252829367396262,0,0,train
22_assy_0_1,000630.jpg,630,1.572704141545369,-35.75548370146311,0.0,-0.9411678730302288,0.655673873340084,-0.8661974712236388,0.40518729512320123,0.6252829367396262,0,0,train
22_assy_0_1,000631.jpg,631,1.565596230357602,-33.54994530206738,0.0,-0.951071273345839,0.6940438295930811,-0.8661974712236388,0.4074762506828213,0.6252829367396262,0,0,train
22_assy_0_1,000632.jpg,632,1.7105467485441608,-32.54879362831001,0.0,-0.7491127837649331,0.7114609581886248,-0.8661974712236388,0.42524384898983303,0.6252829367396262,0,0,train
22_assy_0_1,000633.jpg,633,1.6790648526406933,-32.321360752363844,0.0,-0.7929762774961144,0.7154176290418452,-0.8661974712236388,0.42199589768228,0.6252829367396262,0,0,train
22_assy_0_1,000634.jpg,634,1.6358275845379553,-32.75846256456965,0.0,-0.8532184447465616,0.7078133282429847,-0.8661974712236388,0.4164895808407758,0.6252829367396262,0,0,train
22_assy_0_1,000635.jpg,635,1.6154797815570052,-32.989910083467855,0.0,-0.8815688887997074,0.7037868142736873,-0.8661974712236388,0.4138691536834842,0.6252829367396262,0,0,train
22_assy_0_1,000636.jpg,636,1.5865692464606247,-33.157353820450695,0.0,-0.9218497244537479,0.700873780039221,-0.8661974712236388,0.4103808622131971,0.6252829367396262,0,0,train
22_assy_0_1,000637.jpg,637,1.5486241546053248,-33.18861002069926,0.0,-0.9747183415099631,0.7003300130222871,-0.8661974712236388,0.4060798020068178,0.6252829367396262,0,0,train
22_assy_0_1,000638.jpg,638,1.5009550787843393,-33.510982899306,0.0,-1.0411353138186321,0.6947216621304222,-0.8661974712236388,0.40030277426482547,0.6252829367396262,0,0,train
22_assy_0_1,000639.jpg,639,1.4425604721317935,-32.903223736688204,0.0,-1.1224960892526372,0.7052949046948646,-0.8661974712236388,0.39465190047929954,0.6252829367396262,0,0,train
22_assy_0_1,000640.jpg,640,1.4962151546130207,-32.93094416486594,0.0,-1.047739415261964,0.7048126498328383,-0.8661974712236388,0.40058182774627077,0.6252829367396262,0,0,train
22_assy_0_1,000641.jpg,641,1.6043855712075719,-32.611609792214715,0.0,-0.8970263703823582,0.7103681395545601,-0.8661974712236388,0.41315160669490786,0.6252829367396262,0,0,train
22_assy_0_1,000642.jpg,642,1.6962151546130209,-33.1251568298294,0.0,-0.7690808880520434,0.7014339140735936,-0.8661974712236388,0.422801974571558,0.6252829367396262,0,0,train
22_assy_0_1,000643.jpg,643,1.7628818212796875,-33.50330655088695,0.0,-0.6761947123154034,0.6948552082763894,-0.8661974712236388,0.42983795401653,0.6252829367396262,0,0,train
22_assy_0_1,000644.jpg,644,1.6962151546130209,-33.32030826616489,0.0,-0.7690808880520434,0.6980388464216524,-0.8661974712236388,0.4225258207642985,0.6252829367396262,0,0,train
22_assy_0_1,000645.jpg,645,1.8165365037609147,-31.712718770800674,0.0,-0.6014380383247301,0.7260062300894237,-0.8661974712236388,0.43851039104303896,0.6252829367396262,0,0,train
22_assy_0_1,000646.jpg,646,1.858040253688799,-31.225400201081815,0.0,-0.5436111691817648,0.7344841564798728,-0.8661974712236388,0.4439594086522017,0.6252829367396262,0,0,train
22_assy_0_1,000647.jpg,647,1.9546097612655668,-31.17940798872057,0.0,-0.409061585408118,0.7352842872673316,-0.8661974712236388,0.45512319324103806,0.6252829367396262,0,0,train
22_assy_0_1,000648.jpg,648,2.0321654021612106,-30.92791156986238,0.0,-0.30100388206411033,0.7396595938101777,-0.8661974712236388,0.4644316996679948,0.6252829367396262,0,0,train
22_assy_0_1,000649.jpg,649,2.0733297019495214,-29.740982810474843,0.0,-0.24364996630091873,0.7603087036083118,-0.8661974712236388,0.4709046794371084,0.6252829367396262,0,0,train
22_assy_0_1,000650.jpg,650,2.115988977904345,-28.344120384099348,0.0,-0.18421311125385542,0.7846100488971391,-0.8661974712236388,0.4778644339746094,0.6252829367396262,0,0,train
22_assy_0_1,000651.jpg,651,2.23386005023725,-28.090962383636498,0.0,-0.019984214169148973,0.78901426212939,-0.8661974712236388,0.49190342252958336,0.6252829367396262,0,0,train
22_assy_0_1,000652.jpg,652,2.303579338634955,-28.196684596029286,0.0,0.07715515694599165,0.7871750029872263,-0.8661974712236388,0.4998443907308222,0.6252829367396262,0,0,train
22_assy_0_1,000653.jpg,653,2.356312404804366,-28.367503962288865,0.0,0.15062774971614862,0.7842032426169057,-0.8661974712236388,0.5057192106438296,0.6252829367396262,0,0,train
22_assy_0_1,000654.jpg,654,2.3943719645812758,-28.25494708341849,0.0,0.2036558540846066,0.7861614050861756,-0.8661974712236388,0.5103001915738494,0.6252829367396262,0,0,train
22_assy_0_1,000655.jpg,655,2.4191133005120022,-28.244063887024364,0.0,0.23812777524291717,0.7863507410640255,-0.8661974712236388,0.5131870282214703,0.6252829367396262,0,0,train
22_assy_0_1,000656.jpg,656,2.4191133005120022,-28.214646914806355,0.0,0.23812777524291717,0.7868625108601941,-0.8661974712236388,0.5132296459433101,0.6252829367396262,0,0,train
22_assy_0_1,000657.jpg,657,2.4191133005120022,-27.953624788314578,0.0,0.23812777524291717,0.7914035370229204,-0.8661974712236388,0.5136077922166642,0.6252829367396262,0,0,train
22_assy_0_1,000658.jpg,658,2.4191133005120022,-27.73728268521523,0.0,0.23812777524291717,0.795167260671476,-0.8661974712236388,0.5139211981503838,0.6252829367396262,0,0,train
22_assy_0_1,000659.jpg,659,2.4313076001654323,-27.7369037170815,0.0,0.25511800315182354,0.7951738536152745,-0.8661974712236388,0.5153363864905455,0.6252829367396262,0,0,train
22_assy_0_1,000660.jpg,660,2.4313076001654323,-28.149824741472678,0.0,0.25511800315182354,0.7879902282264928,-0.8661974712236388,0.5147382925706941,0.6252829367396262,0,0,train
22_assy_0_1,000661.jpg,661,2.4313076001654323,-30.464316170290587,0.0,0.25511800315182354,0.7477248060075866,-0.8661974712236388,0.511385143203389,0.6252829367396262,0,0,train
22_assy_0_1,000662.jpg,662,2.340974563987546,-30.787217747745963,0.0,0.12925764905317247,0.742107257292778,-0.8661974712236388,0.5004306194870578,0.6252829367396262,0,0,train
22_assy_0_1,000663.jpg,663,2.340974563987546,-31.41124672151129,0.0,0.12925764905317247,0.7312509673136336,-0.8661974712236388,0.49952592890398984,0.6252829367396262,0,0,train
22_assy_0_1,000664.jpg,664,2.340974563987546,-32.37575541684902,0.0,0.12925764905317247,0.7144713200148682,-0.8661974712236388,0.4981276335725204,0.6252829367396262,0,0,train
22_assy_0_1,000665.jpg,665,2.340974563987546,-33.18103888624318,0.0,0.12925764905317247,0.7004617287511744,-0.8661974712236388,0.49696019633458427,0.6252829367396262,0,0,train
22_assy_0_1,000666.jpg,666,2.340974563987546,-33.671537214387236,0.0,0.12925764905317247,0.6919284838082562,-0.8661974712236388,0.49624912550056044,0.6252829367396262,0,0,train
22_assy_0_1,000667.jpg,667,2.3649125016826984,-34.42035191022829,0.0,0.16261020136604232,0.6789012850395136,-0.8661974712236388,0.4979428462061197,0.6252829367396262,0,0,train
22_assy_0_1,000668.jpg,668,2.5259686330010966,-35.490228255976476,0.0,0.3870085231226041,0.6602885469463019,-0.8661974712236388,0.5150870519318419,0.6252829367396262,0,0,train
22_assy_0_1,000669.jpg,669,2.6052912052261448,-36.435802152038974,0.0,0.4975280788762762,0.6438383101080613,-0.8661974712236388,0.5229146801005956,0.6252829367396262,0,0,train
22_assy_0_1,000670.jpg,670,2.6052912052261448,-37.06101473895075,0.0,0.4975280788762762,0.6329614287011446,-0.8661974712236388,0.5220101029088295,0.6252829367396262,0,0,train
22_assy_0_1,000671.jpg,671,2.5450897174754097,-39.09830003108141,0.0,0.4136497893139468,0.59751858737254,-0.8661974712236388,0.5120785584190337,0.6252829367396262,0,0,train
22_assy_0_1,000672.jpg,672,2.402292189082415,-39.91037752774824,0.0,0.21469104455790372,0.58339079978576,-0.8661974712236388,0.4943239416044567,0.6252829367396262,0,0,train
22_assy_0_1,000673.jpg,673,2.482292189082415,-40.72997558002906,0.0,0.32615445544187127,0.5691321763949033,-0.8661974712236388,0.5024240777251586,0.6252829367396262,0,0,train
